tanggal,link,TeksBerita,Output
13 Des 2023 20:59,https://www.detik.com/bali/hukum-dan-kriminal/d-7088541/polres-klungkung-dalami-kasus-pengunjung-tersetrum-di-wahana-komidi-putar,"Polres Klungkung Dalami Kasus Pengunjung Tersetrum di Wahana Komidi Putar
Satu Reserse Kriminal (Sat Reskrim) Polres Klungkung terus mendalami kasus pengunjung tersetrum di wahana komidi putar pada ajang Pekan Raya UMKM Budaya Klungkung, Senin malam (11/12/2023).Kasat Reskrim Polres Klungkung AKP Anak Agung Made Suantara menyebut polisi sejauh ini masih meminta keterangan dari penyelenggara acara.



""Selasa kemarin penyelenggara masih mengurus korban di rumah sakit, dan hari ini kami dimintai keterangan,"" kata Suantara kepada detikBali, via pesan singkat WhatsApp, Rabu (13/12/2023).Soal kemungkinan ada tersangka, Suantara mengatakan tergantung korban, apakah akan melanjutkan kasus itu atau tidak. Jika nanti ada kesepakatan dari penyelesaian secara kekeluargaan, polisi bakal menyetop kasus ini.""Sekarang bagaimana korban saja, korban masih belum diperiksa karena masih sakit, sedangkan istri korban juga sudah membuat laporan ke Polres akan kejadian ini,"" imbuhnya.Sementara itu, agar tidak digunakan, wahana komidi putar tersebut sudah dipasangi garis polisi setelah kejadian.Humas RSUD Klungkung I Gusti Putu Widiyasa mengatakan korban I Wayan Artawan kondisinya sudah membaik. Saat ini, dia sudah diizinkan pulang oleh pihak dokter.""Senin nanti masih ada pemeriksaan untuk rawat jalannya, hari ini sudah boleh pulang, pegal pada tangan sudah mulai berkurang,"" katanya.Diberitakan sebelumnya, Artawan tersetrum saat hendak naik komidi putar di alun-alun Dewa Agung Jambe, Klungkung, Bali, pada Senin malam. Pria asal Desa Gunaksa, Klungkung, itu dilarikan ke IGD RSUD Klungkung seusai tersengat listrik.Menurut informasi yang dihimpun detikBali, Artawan pergi ke Pekan Raya Budaya Klungkung bersama istri dan anaknya. Saat hendak naik komidi putar, pria berusia 29 tahun ini juga sempat memegang besi penyangga dan pembatas komidi putar secara bersamaan.Tak dinyana, Artawan tersetrum. Istri Artawan berupaya membangunkan suaminya yang tak sadarkan diri.",Kontak dengan Arus Listrik
12 Des 2023 10:48,https://www.detik.com/bali/berita/d-7084887/hendak-naik-komidi-putar-pria-asal-klungkung-tersetrum,"Hendak Naik Komidi Putar, Pria Asal Klungkung Tersetrum!
I Wayan Artawan tersetrum saat hendak naik komidi putar di Alun-alun Dewa Agung Jambe, Klungkung, Bali, pada Senin malam (11/12/2023). Pria asal Desa Gunaksa, Klungkung, itu dilarikan ke Instalasi Gawat Darurat (IGD) RSUD Klungkung seusai tersengat listrik.Humas RSUD Klungkung I Gusti Putu Widiyasa mengatakan Artawan masih dirawat di RSUD Klungkung. ""Kondisi pasien saat ini sudah membaik dan sekarang dirawat inap di VIP,"" ungkap Widiyasa, Selasa (12/12/2023).Kasat Reskrim Polres Klungkung AKP Anak Agung Made Suantara masih menyelidiki tersetrumya Artawan saat hendak naik komidi putar. ""Kami akan minta keterangan dari penyelenggara,"" tuturnya.  Menurut informasi yang dihimpun detikBali, Artawan pergi ke Pekan Raya Budaya Klungkung bersama istri dan anaknya. Saat hendak naik komidi putar, pria berusia 29 tahun ini juga sempat memegang besi penyangga dan pembatas komidi putar secara bersamaan.



Tak dinyana, Artawan tersetrum. Istri Artawan berupaya membangunkan suaminya yang tak sadarkan diri.",Kontak dengan Arus Listrik
08 Des 2023 10:40,https://www.detik.com/bali/berita/d-7078573/diduga-tersetrum-listrik-buruh-bangunan-tewas-pegang-hp-yang-sedang-dicas,"Diduga Tersetrum Listrik, Buruh Bangunan Tewas Pegang HP yang Sedang Dicas
Supriadi ditemukan tewas di lantai dua proyek bangunan, Jalan Tukad Balian, Kota Denpasar, Bali. Laki-laki berusia 49 tahun itu tewas diduga akibat tersetrum listrik saat tiduran di lokasi proyek tersebut. Saat ditemukan tak bernyawa, buruh bangunan itu sedang memegang handphone (HP) yang sedang dicas.""Telah ditemukan seorang meninggal dunia diduga terkena sengatan listrik di proyek bangunan lantai dua Jalan Tukad Balian,"" kata Kepala Seksi Hubungan Masyarakat (Kasi Humas) Polresta Denpasar AKP I Ketut Sukadi kepada detikBali, Jumat (8/12/2023).Supriadi ditemukan tewas dalam posisi tengkurap sekitar pukul 23.30  pada Kamis (7/12/2023). Pria asal Desa Korleko, Kecamatan Labuhan Haji, Nusa Tenggara Barat (NTB), itu ditemukan pertama kali oleh buruh bangunan bernama Sudirman (32).



Sudirman awalnya datang untuk mengantar dua temannya bernama Apip Pudin (20) dan Azizan Huzaibi (18). Keduanya baru saja datang dari NTB untuk ikut bekerja di proyek bangunan tersebut.Saat itulah, Sudirman melihat Supriadi tergeletak dengan posisi tengkurap di proyek bangunan lantai dua. Ia beberapa kali memanggil Supriadi. Namun, tak juga direspons. Kondisi Supriadi yang tergeletak itu selanjutnya dilaporkan kepada mandor proyek bernama Surya Diharja (53).""Menurut keterangan saksi (Surya Diharja) bahwa korban memang senang tidur di atas karena menurut korban bedeng di bawah panas sehingga korban lebih sering menyendiri di lantai atas,"" terang Sukadi.Sekitar pukul 02.10 , tim identifikasi Polresta Denpasar mendatangi lokasi proyek tersebut dan melakukan pemeriksaan terhadap Supriadi. Tim identifikasi tidak menemukan tanda-tanda kekerasan dalam tubuh Supriadi.Jenazah Supriadi kemudian dievakuasi ke Rumah Sakit Umum Pusat (RSUP) Prof Ngoerah Denpasar sekitar pukul 02.28 . ""Sementara diduga tersengat arus listrik karena pada saat ditemukan korban dalam posisi memegang handphone di-charger di colokan tersebut adanya salah satu kabel tersebut posisi terbuka,"" ungkap Sukadi.",Kontak dengan Arus Listrik
06 Des 2023 13:37,https://www.detik.com/jatim/berita/d-7075073/tragis-suami-tewas-tersetrum-di-depan-istri-yang-tak-bisa-berbuat-apa-apa,"Tragis! Suami Tewas Tersetrum di Depan Istri yang Tak Bisa Berbuat Apa-apa
Seorang suami di Lamongan tewas tersetrum akibat terlilit kabel listrik dinamo air di belakang rumahnya. Sedihnya, sang suami tewas di depan istrinya yang menyaksikan peristiwa tersebut tanpa bisa berbuat apa-apa.Kejadian itu menimpa Gunawan (31) warga Dusun Jirekan, Desa Balungtawun, Sukodadi. Korban terlilit kabel listrik dinamo air di belakang rumahnya saat akan melihat persemaian padi di sawah belakang rumahnya.""Benar, telah terjadi kejadian seorang warga Lamongan yang meninggal dunia akibat terkena setrum aliran listrik pada Selasa malam (5/12) sekira pukul 19.00 ,"" kata Kasi Humas Polres Lamongan Ipda Anton Krisbiantoro saat dikonfirmasi wartawan, Rabu (6/12/2023).



Anton mengungkapkan, kejadian ini bermula ketika korban usai pulang kerja pada pukul 17.00 dan berpamitan kepada istrinya yang bernama Vella (32) untuk melihat persemaian padinya di sawah yang berada di belakang rumah mereka. Namun, ditunggu hampir 2 jam ternyata korban tidak kunjung kembali ke rumah.""Istri korban yang penasaran karena suami tidak juga kembali pulang kemudian mengecek ke sawah di belakang rumah mereka,"" ujarnya.Alangkah kagetnya sang istri saat baru sampai di belakang rumah mereka. Pasalnya, ketika itu ia melihat korban ternyata sudah berada di belakang rumah. Hanya saja, ketika itu korban dalam posisi terlentang dan terlilit kabel pompa air.""Saksi yang juga istri korban ini masih melihat bagaimana kabel yang melilit suaminya itu memunculkan pijar api,"" ungkap Anton.Melihat kondisi ini, lanjut Anton, Vella pun tidak berani melepas kabel yang melilit suaminya karena takut ikut kesetrum. Saksi kemudian bergegas masuk ke rumah menuju depan untuk mematikan meteran listrik. Sang istri ini kemudian memberitahu kakak iparnya dan mengajaknya menolong korban.""Kedua saksi kembali menuju ke belakang rumah. Mereka kemudian mengevakuasi korban dan membawa korban masuk ke dalam rumah. Mereka menganggap korban masih bisa selamatkan sembari melapor ke Kasun setempat,"" imbuhnya.Petugas kepolisian dari Polsek Sukodadi yang menerima laporan kemudian datang ke rumah korban dengan didampingi petugas kesehatan. Dari hasil pemeriksaan dipastikan korban saat itu sudah meninggal dunia. Pihak keluarga, tandas Anton, menerima kematian korban dan menganggap peristiwa tersebut sebagai takdir korban.""Korban saat ini sudah dimakamkan di pemakaman desa setempat,"" pungkasnya.",Kontak dengan Arus Listrik
11/30/2023 19:04,https://hot.detik.com/celeb/d-7065231/chikita-meidy-pernah-diisukan-meninggal-karena-tersetrum-saat-jadi-penyanyi-cilik,"Chikita Meidy Pernah Diisukan Meninggal karena Tersetrum Saat Jadi Penyanyi Cilik
Chikita Meidy punya banyak kisah selama menjadi penyanyi cilik populer pada era 1990-an. Saat usianya masih sangat dini, Chikita Meidy sudah populer dan kerap disorot.Selama menjalani kariernya sebagai penyanyi naik-turun kehidupan pernah dialami. Sekitar tahun 1993, ia mengaku pernah diterpa berita hoaks yang menyebutkan dirinya meninggal dunia karena tersetrum.""Tahun 92 atau 93, aku juga nggak tahu. Saat (lagu) si Kuku Kuku ini sudah hits ada yang gosipin aku, nggak tahu, entah orang dalam, label atau pesaing kan artis cilik pada saat itu banyak banget ya, diisukanlah meninggal. Kayaknya dulu tuh hits banget gosip meninggal dunia.,"" ucap Chikita Meidy saat menjadi bintang tamu Pagi Pagi Ambyar Trans TV, dilihat pada Jumat (30/11/2023).



Chikita Meidy yang belum genap berusia 5 tahun, saat itu melihat kabar meninggalnya di televisi. Dirinya disebut meninggal dunia karena tersetrum.""Karena aku masih kecil, melihat kabar itu aku melihat di layar televisi bahwa aku meninggal dunia. Saat itu aku kan lagi main keyboard-nya Papi, lagi nyabutin saklar listrik. Jadi kayak semacam kok kebetulan? Berita viral itu semacam kebetulan,"" ceritanya.""Dikabarkan meninggalnya tersetrum. Jadi aku hanya mikir, karena masih kecil jadi nggak ngerti,"" sambungnya.Ketika kabar meninggal itu ramai, Chikita Meidy harus manggung di sebuah acara. Tanpa ada klarifikasi soal kabar meninggalnya, Chikita Meidy langsung datang ke tempat acara membuat penonton kaget. Dia menilai saat itu penonton kabur.""Akhirnya orang tuaku saat itu, aku masih berkarier. Satu acara ngundang aku, aku nggak klarifikasi langsung show aja gitu datang, (penonton) kabur dong,"" katanya.""Bingung akhirnya dari pihak MC-nya kayak manggil lagi langsung klarifikasi di atas panggung. Ya sudah aku nyanyi, show must go on aja. Anak kecil itu di masa-masa hidup awal akan mencontoh apa orang tuanya lakukan akan mencontoh. Saat itu keluarga aku profesional banget. Jadi aku nggak tahu capek, aku nggak tahu sakit, nggak tahu senang,"" sambung Chikita Meidy.Sampai sekarang Chikita Meidy tak pernah tahu siapa pembuat berita hoaks itu. ""Nggak tahu sampai sekarang (siapa yang buat berita hoaks itu),"" tegasnya.",Kontak dengan Arus Listrik
11/10/2023 22:30,https://www.detik.com/jabar/berita/d-7030277/alun-alun-kota-cimahi-sepi-usai-insiden-bocah-tersetrum,"Alun-alun Kota Cimahi Sepi Usai Insiden Bocah Tersetrum
Peristiwa tersengat listrik yang dialami oleh SK, bocah berusia 7 tahun asal Desa Ciburuy, Kecamatan Padalarang, Kabupaten Bandung Barat (KBB) di Alun-alun Cimahi berefek domino.Peristiwa itu terjadi pada Senin (6/11/2023), hingga viral di media sosial. Bahkan sempat dinarasikan akibat kejadian itu korban sampai meninggal dunia. Padahal kenyataannya tidak demikian.Menurut Siti, penjual minuman, pengunjung yang hendak bermain di Alun-alun Cimahi merosot drastis ketimbang hari-hari sebelum kejadian bocah tersengat listrik itu.



""Sekarang rada sepi, sejak ada yang kesetrum kemarin. Apalagi kan tamannya ditutup sementara,"" kata Siti saat berbincang dengan detikJabar, Jumat (10/11/2023).Sebelum dipasang spanduk pemberitahuan ditutup sementara, terpasang garis polisi. Saat itu beberapa bocah masih nekat menerobos meskipun akhirnya dilarang oleh pedagang dan pengunjung yang mengetahui kejadian tersebut.""Ada yang masuk, tapi mungkin nggak tahu garis polisinya buat apa. Terus dikasih tahu sama yang nongkrong, sama pedagang jangan masuk soalnya belum diperbaiki listriknya setelah ada yang kesetrum,"" ujar Siti.Beberapa hari setelah kejadian, penjualan minuman yang dijajakannya juga mendadak sepi pembeli. Dalam sehari, wanita asli Batujajar, Kabupaten Bandung Barat itu hanya bisa menjual beberapa gelas minuman saja.""Ya paling sehari 4 gelas kopi, air mineral satu botol. Kalau normal kan 15 gelas juga bisa. Terus suami jualan mainan seperti balon sama kumbang ya Alhamdulillah ada rezekinya, sekarang sepi,"" ucap Siti.Ia sendiri mengetahui dengan jelas peristiwa itu. Saat kejadian, ia sedang berjualan di dekat playground yang dipadati bocah-bocah setelah sebelumnya hujan terlebih dahulu.""Saya lihat pisan, soalnya memang lagi jualan. Jadi anak itu setelah kesetrum kejang-kejang terus berbusa mulutnya. Ditolong sama anak SMA yang lagi nongkrong. Alhamdulillah selamat anaknya,"" tutur Siti.Sementara itu, Kepala Dinas Perumahan dan Kawasan Permukiman (DPKP) Kota Cimahi, Endang menyebut pihaknya sudah melaporkan insiden tersebut itu ke Dinas Perumahan dan Pemukiman (Disperkim) Provinsi Jawa Barat""Jadi sudah dilaporkan ke Disperkim Jabar untuk segera diperbaiki. Sementara ditutup dulu sambil menunggu perbaikan jaringan kelistrikannya,"" kata Endang.",Kontak dengan Arus Listrik
29 Okt 2023 09:33,https://news.detik.com/berita/d-7007681/warga-serang-bakar-wahana-di-pasar-malam-usai-bocah-tewas-tersetrum,"Warga Serang Bakar Wahana di Pasar Malam Usai Bocah Tewas Tersetrum
Warga di Desa Kadubereum, Kecamatan Pabuaran, Kabupaten Serang, membakar wahana bermain di pasar malam setelah insiden anak tewas tersetrum listrik di tempat itu. Korban merupakan pengunjung berstatus pelajar yang masih berusia 12 tahun.""Benar kejadiannya, ditangani Polsek Pabuaran di-backup Polres, kami sedang mencari kelengkapan alat bukti dan pemeriksaan saksi-saksi terkait dengan kejadian itu,"" kata Kasi Humas Polresta Serang Kota AKP Iwan Somantri saat dimintai konfirmasi, Minggu (29/10/2023).Korban tersetrum pada Sabtu (28/10) malam, sekitar pukul 20.00 . Karena korban tewas, pihak keluarga dan warga emosi. Mereka menilai pengelola lalai saat kejadian, lalu mendatangi lokasi.



Polsek dan Koramil Pabuaran sempat meredam mereka untuk tidak merusak pasar malam. Mereka lalu membakar wahana pasar malam karena saat itu pengelola melarikan diri.""Karena tidak ditemukan pengelola pasar malam, warga dan keluarga melampiaskan dengan membakar wahana main di lokasi,"" ujar Iwan.Ada lima wahana bermain yang dibakar oleh warga. Api padam menjelang tengah malam.""Korban dinyatakan meninggal di perjalanan dari puskesmas Ciomas ke RSUD Banten,"" pungkasnya.Simak juga 'Saat Rumah Dinas Dokter RS Otanah Terbakar, Diduga Korsleting Listrik':[Gambas:Video 20detik]",Kontak dengan Arus Listrik
16 Okt 2023 06:00,https://www.detik.com/sulsel/berita/d-6984113/nahas-3-warga-bone-tewas-tersetrum-usai-mobil-tabrak-tiang-listrik,"Nahas 3 Warga Bone Tewas Tersetrum Usai Mobil Tabrak Tiang Listrik
Sebanyak tiga orang warga Kabupaten Bone, Sulawesi Selatan (Sulsel) tewas tersetrum usai minibus yang mereka kendarai menabrak tiang listrik di Kabupaten Poso, Sulawesi Tengah (Sulteng). Kecelakaan diduga akibat sopir mengantuk saat dalam perjalanan pulang dari mengantar pengantin.Kecelakaan maut itu terjadi di Jalan Trans Sulawesi, Desa Matialemba, Kecamatan Pamona Timur, Poso pada Minggu (15/10) sekitar pukul 04.50 . 3 orang tewas yakni sopir minibus bernama Arman serta 2 penumpangnya Yani dan Dinar, satu penumpang selamat dalam insiden ini bernama Sulaiman.""Kecelakaan tunggal di Jalan Trans Sulawesi Desa Matialemba yang mengakibatkan 3 orang meninggal dunia,"" ujar Kasat Lantas Polres Poso AKP Muhammad Naai saat dimintai konfirmasi, Minggu (15/10/2023).



Naai mengatakan minibus dengan nomor polisi DW 1135 AK berangkat dari Morowali, Sulteng tujuan Bone. Nahas saat berada di Desa Matialemba sopir menabrak tiang listrik.Sementara itu, berdasarkan keterangan Sulaiman, sopir dan 3 penumpang awalnya melompat usai mobil menabrak tiang listrik. Hanja saja sopir dan 2 penumpang kembali ke mobil untuk mengambil tas dan saat itulah mereka tersetrum listrik hingga tewas.""Saat hendak membuka pintu belakang mobil untuk mengambil tas, penumpang selamat melihat adanya percakapan api di sekitar area depan mobil, sehingga dimungkinkan 3 orang meninggal dunia karena kesetrum listrik,"" jelasnya.Ketiga korban tewas terbakar bersama dengan mobil. Insiden tersebut membuat warga sekitar kaget hingga mengecek ke lokasi kecelakaan.""Warga Desa Matialemba mendengar bunyi dentuman, saat dicek warga melihat satu unit mobil Xenia menabrak tiang listrik gardu dalam kondisi terbakar,"" kata Naai.Naai mengatakan dari keterangan sementara, kecelakaan itu diduga akibat sopir mengantuk saat mengemudikan mobilnya. Mobil kemudian oleng dan menabrak tiang listrik.""Dugaan sementara (kecelakaan terjadi karena) sopir mengantuk saat mengemudi,"" ujar Naai.Tak lama usai kejadian, polisi tiba di lokasi kecelakaan kemudian melakukan olah TKP. Ketiga korban juga dibawa ke Puskesmas Taripa untuk dilakukan identifikasi awal sebelum dijemput pihak keluarga masing-masing.""Ketiga jenazah dibawa ke Puskesmas Taripa untuk dilakukan identifikasi awal. Rencananya pihak keluarga akan membawa ketiga korban ke Kabupaten Bone untuk dimakamkan di kampung halamannya,"" bebernya.Simak selengkapnya di halaman berikutnya...",Kontak dengan Arus Listrik
15 Okt 2023 12:53,https://www.detik.com/sulsel/berita/d-6983314/minibus-tabrak-tiang-listrik-di-poso-3-penumpang-warga-bone-tewas-tersetrum,"Minibus Tabrak Tiang Listrik di Poso, 3 Penumpang Warga Bone Tewas Tersetrum
Sebuah minibus yang membawa tiga orang penumpang menabrak tiang listrik di Kabupaten Poso, Sulawesi Tengah (Sulteng). Kecelakaan tersebut mengakibatkan sopir dan dua penumpang asal Kabupaten Bone, Sulawesi Selatan (Sulsel) tewas tersetrum.""Kecelakaan tunggal di Jalan Trans Sulawesi, Desa Matialemba yang mengakibatkan 3 orang meninggal dunia. Dugaan sementara sopir mengantuk,"" ujar Kasat Lantas Polres Poso AKP Muhammad Naai saat dimintai konfirmasi, Minggu (15/10/2023).Kecelakaan maut itu terjadi di Jalan Trans Sulawesi, Desa Matialemba, Kecamatan Pamona Timur, Minggu (15/10) sekitar pukul 04.50 . 3 orang tewas yakni sopir bernama Arman (23) serta 2 penumpangnya Yani dan Dinar, ada satu penumpang selamat dalam insiden ini bernama Sulaiman.



Naai mengatakan mobil yang dikemudikan Arman berangkat dari Morowali, Sulteng tujuan Bone, Sulsel. Arman yang diduga mengantuk tiba-tiba saja menabrak tiang listrik hingga mobil terbakar.""Warga Desa Matialemba mendengar bunyi dentuman, saat dicek warga melihat satu unit mobil Xenia menabrak tiang listrik gardu dalam kondisi terbakar. Menurut keterangan penumpang selamat, mobil rental tersebut berangkat dari arah Morowali menuju Bone,"" terangnya.Naai mengungkapkan berdasarkan keterangan Sulaiman sopir dan 3 penumpang awalnya melompat usai mobil menabrak tiang listrik. Hanya saja sopir dan 2 penumpang kembali ke mobil untuk mengambil tas yang berada di kursi belakang mobil.""Saat hendak membuka pintu belakang mobil untuk mengambil tas, penumpang selamat melihat adanya percikan api di sekitar area depan mobil, sehingga dimungkinkan 3 orang meninggal dunia karena kesetrum listrik,"" jelasnya.Ketiga korban meninggal telah dievakuasi. Keluarga korban akan membawa ketiganya ke kampung halaman di Bone untuk dimakamkan.""Ketiganya meninggal terbakar akibat korsleting listrik yang berada di lokasi kejadian. Rencananya pihak keluarga akan membawa ketiga korban ke Bone untuk dimakamkan di kampung halamannya,"" pungkasnya.",Kontak dengan Arus Listrik
9/26/2023 19:30,https://www.detik.com/sumut/berita/d-6951699/bocah-tewas-tersetrum-reklame-terbengkalai-di-medan-ini-kata-bobby,"Bocah Tewas Tersetrum Reklame Terbengkalai di Medan, Ini Kata Bobby
Seorang anak SD berinisial JH (14) tewas usai diduga tersengat listrik dari reklame terbengkalai di Jalan MT Haryono, Medan. Wali Kota Medan Bobby Nasution pun merespons soal peristiwa itu.""Saya pasti cek dulu ya untuk yang kasus itu, saya belum berani berkomentar karena belum dapat info lebih lanjut,"" kata Bobby Nasution di Medan, Selasa (26/9/2023).Menantu Presiden Joko Widodo (Jokowi) tersebut mengaku enggan berkomentar karena belum mengetahui peristiwa itu. Dia akan mempelajari peristiwa itu sehingga mengetahui apakah ada masalah di kabel maupun izin pendirian reklame.



""Saya tidak berani komentar banyak, nanti casenya saya lihat, tapi kalau memang ada hal-hal yang mungkin dari kabelnya atau pemasangan yang tak berizin ini akan menjadi pembelajaran dan teguran,"" ucapnya.Bobby kemudian menjelaskan jika Pemkot Medan terus berbenah dalam merapikan kabel semrawut di Medan. Pihak berkolaborasi dengan pemilik provider dan PLN.""Tapi untuk kabel ini sudah saya sampaikan, hari ini kita Kota Medan sedang menuju kabel tanam semua, namun kabel tanam ini kita terus berkolaborasi dengan seluruh provider, PLN,"" jelasnya.Proses merapikan kabel tersebut ternyata membutuhkan waktu cukup lama, mengingat jenis kabel yang akan digunakan tidak sama. Meskipun demikian, Bobby optimis 8 ruas jalan akan rampung di 2024 nanti.""Karena bukan hanya kabel tinggal masukin ke dalam tanah, tetapi ketika kita rubah dri kabel udara menjadi kabel tanam, ini jenis kabel juga harus diubah oleh provider, ini yang sudah kita sampaikan kita beri waktu, kita mulai sosialisasinya sejak 2022 lalu targetnya sampai 2024 ada 8 ruas jalan,"" tutupnya.Sebelumnya, Anak perempuan JH (14) yang sehar-hari menjual tisu keliling tewas saat berteduh di depan sebuah rumah kosong di Jalan MT Haryono, Kota Medan. Korban diduga tewas karena tersetrum.Hani seorang warga mengatakan korban merupakan murid SD yang duduk di bangku kelas 6 SD.""Jadi awalnya melihat korban ini satpam Bank CIMB Niaga. Terus pas dilihat korban sudah meninggal dunia,"" kata Hani, Senin (25/9).Kanit Reskrim Polsek Medan Kota, Iptu Bara Setya Negara mengatakan JH awalnya hendak berteduh sambil berlari ke sebuah ruko atau rumah kosong. Polisi pun bakal memeriksa pemilik dari papan reklame tersebut.""Posisi korban di depan ruko. Dia mau bersandar namun keluar api dari jerjak besi ruko itu,"" kata Bara kepada detikSumut, Selasa (26/9).",Kontak dengan Arus Listrik
9/26/2023 15:20,https://www.detik.com/sumut/hukum-dan-kriminal/d-6951438/bocah-tewas-tersetrum-reklame-terbengkalai-di-medan-pemilik-bakal-diperiksa,"Bocah Tewas Tersetrum Reklame Terbengkalai di Medan, Pemilik Bakal Diperiksa
Polisi menyebutkan anak SD berinisial JH (14) yang tewas saat berteduh di depan sebuah ruko di Jalan MT Haryono, Kota Medan, diduga karena tersengat listrik dari kabel papan reklame yang terbengkalai. Polisi pun bakal memeriksa pemilik dari papan reklame tersebut.Kanit Reskrim Polsek Medan Kota, Iptu Bara Setya Negara mengatakan JH awalnya hendak berteduh sambil berlari ke sebuah ruko atau rumah kosong.""Posisi korban di depan ruko. Dia mau bersandar namun keluar api dari jerjak besi ruko itu,"" kata Bara kepada detikSumut, Selasa (26/9/2023).



Kemudian, korban mengalami kejang-kejang karena tersetrum aliran listrik. Tak lama, korban tergeletak dan meninggal dunia di tempat.""Diduga meninggal dunia karena arus listrik dari atas ruko, yakni kabel arus spanduk atau papan reklame yang terbengkalai. Saat ini korban telah diserahkan ke keluarga. Nanti pemilik papan reklamenya akan kami periksa,"" ungkapnya.Sebelumnya, seorang warga bernama Hani mengatakan korban merupakan murid SD yang duduk di bangku kelas 6 SD.""Jadi awalnya melihat korban ini satpam Bank CIMB Niaga. Terus pas dilihat korban sudah meninggal dunia,"" kata Hani, Senin (25/9/2023).Ia menyampaikan korban biasanya jualan tisu keliling. Saat hujan turun, korban bersama dua orang kawannya bermain-main di sekitar lokasi.""Sempat diingatkan sama warga jangan main-main hujan. Terus, mungkin dia berteduh di rumah kosong ini. Nah, dia terkena setrum karena menyentuh jerjak besi rumah itu,"" ucapnya.""Karena tadi orang PLN sempat datang dan melakukan mengetes jerjak besi itu pakai Tespen. Hasilnya memang ada aliran listrik. Memang itu nampak ada percikan api di kabel listriknya,"" sambungnya.Camat Medan Kota Raja Ian Andos Lubis membenarkan bahwa ada anak perempuan yang ditemukan tewas. Namun ia enggan menduga bahwa korban tersebut meninggal dunia karena tersengat arus listrik.""Kalau untuk penyebab kematiannya itu ranah pihak terkait seperti kepolisian,"" ujarnya.Ia pun menjelaskan bahwa rumah yang berada di dekat korban adalah rumah kosong. Pihak PLN pun sempat berada di lokasi.""Jadi ini rumah kosong. Tapi tadi ini arus listrik kabel yang dari papan reklame ke rumah ini diputus. Nanti izin papan reklame ini akan dicek oleh pihak terkait,"" tutupnya.",Kontak dengan Arus Listrik
9/26/2023 3:00,https://www.detik.com/sumut/hukum-dan-kriminal/d-6950520/anak-sd-penjual-tisu-di-medan-tewas-saat-berteduh-diduga-tersetrum,"Anak SD Penjual Tisu di Medan Tewas saat Berteduh, Diduga Tersetrum
Anak perempuan JH (14) yang sehar-hari menjual tisu keliling tewas saat berteduh di depan sebuah rumah kosong di Jalan MT Haryono, Kota Medan. Korban diduga tewas karena tersetrum.Hani seorang warga mengatakan korban merupakan murid SD yang duduk di bangku kelas 6 SD.""Jadi awalnya melihat korban ini satpam Bank CIMB Niaga. Terus pas dilihat korban sudah meninggal dunia,"" kata Hani, Senin (25/9/2023).



Ia menyampaikan korban biasanya jualan tisu keliling. Saat hujan turun, korban bersama dua orang kawannya bermain-main di sekitar lokasi.""Sempat diingatkan sama warga jangan main-main hujan. Terus, mungkin dia berteduh di rumah kosong ini. Nah, dia terkena setrum karena menyentuh jerjak besi rumah itu,"" ucapnya.""Karena tadi orang PLN sempat datang dan melakukan mengetes jerjak besi itu pakai Tespen. Hasilnya memang ada aliran listrik. Memang itu nampak ada percikan api di kabel listriknya,"" sambungnya.Camat Medan Kota Raja Ian Andos Lubis membenarkan bahwa ada anak perempuan yang ditemukan tewas. Namun ia enggan menduga bahwa korban tersebut meninggal dunia karena tersengat arus listrik.""Kalau untuk penyebab kematiannya itu ranah pihak terkait seperti kepolisian,"" ujarnya.Ia pun menjelaskan bahwa rumah yang berada di dekat korban adalah rumah kosong. Pihak PLN pun sempat berada di lokasi.""Jadi ini rumah kosong. Tapi tadi ini arus listrik kabel yang dari papan reklame ke rumah ini diputus. Nanti izin papan reklame ini akan dicek oleh pihak terkait,"" tutupnya.Pantauan detikSumut di lokasi, terlihat korban sudah ditutupi spanduk. Sejumlah warga ramai menyaksikan kejadian itu. Tampak pihak pemerintahan setempat dan kepolisian telah berada di lokasi.Ibu korban tampak pucat melihat anaknya telah menghembuskan nafas terakhir. Terlihat ia terduduk lemas. Sang ibu pun menangis saat tubuh anaknya hendak diangkat ke mobil ambulans.",Kontak dengan Arus Listrik
